id,amount,counterparty,account,type,timestamp,label,jurisdiction,account_age_days,daily_txn_count
txn_07878,4922.22,Apex Solutions,TCMM97848018451462,internal,2025-07-04T11:43:00,normal,JP,790,1
txn_07879,1536.77,Horizon Group,HJEV83644089268705,internal,2025-07-02T15:44:00,normal,CA,3568,2
txn_07880,18686.34,Rapid Transfer SA,NPAM56272980699016,ach,2025-07-05T22:22:00,suspicious,KY,90,1
txn_07881,3826.78,Nordic Ventures,OHLD58506431713900,wire,2025-07-04T12:11:00,normal,BR,1364,1
txn_07882,1675.93,Pinnacle Holdings,VUML82029702135569,wire,2025-07-04T08:59:00,normal,UK,3521,1
txn_07883,21736.03,Shell Corp International,IXSY89413435240824,wire,2025-07-05T01:13:00,suspicious,VU,28,1
txn_07884,22441.35,Summit Capital,AGGX17393638546785,wire,2025-07-02T14:06:00,normal,US,383,1
txn_07885,4793.03,Delta Systems,KWKX56258815371473,ach,2025-07-03T18:00:00,normal,IN,2329,1
txn_07886,9775.11,Apex Solutions,ERIZ21020539502402,wire,2025-07-01T17:41:00,normal,CA,2221,1
txn_07887,451.74,Meridian Partners,HJEV83644089268705,wire,2025-07-02T15:07:00,normal,CA,3568,2
txn_07888,1291.39,Summit Capital,QSAT27532697311219,internal,2025-06-30T14:41:00,normal,CH,2016,1
txn_07889,805.39,Blue Ridge Capital,NPAM56272980699016,ach,2025-07-02T18:25:00,normal,US,3499,1
txn_07890,1548.06,Pinnacle Holdings,OHNK76615654527111,internal,2025-07-01T09:16:00,normal,CA,2479,1
txn_07891,15924.7,Meridian Partners,UOWJ61200471138267,ach,2025-07-02T11:47:00,normal,AU,2090,1
txn_07892,1126.8,Pacific Trading Co,EBOD51820377889255,ach,2025-06-30T14:43:00,normal,US,2299,1
txn_07893,5292.51,Acme Corp,CSVE54629148652816,wire,2025-07-01T11:48:00,normal,DE,972,1
txn_07894,766.22,Acme Corp,KZQI04499727875588,ach,2025-07-02T12:49:00,normal,MX,1362,2
txn_07895,7213.36,Vanguard Services,JCIG84249818299229,internal,2025-07-01T08:59:00,normal,UK,950,1
txn_07896,188.03,Coastal Ventures,IKHC47379965075273,ach,2025-07-04T14:28:00,normal,US,3527,1
txn_07897,4423.93,Apex Solutions,ATKP01543039117182,wire,2025-07-02T14:15:00,normal,DE,2780,1
txn_07898,2235.31,Atlas Financial,ZJWC67243426617979,wire,2025-07-03T09:39:00,normal,MX,2349,1
txn_07899,2034.01,Apex Solutions,DGZE37058957829114,internal,2025-07-01T15:35:00,normal,FR,2743,1
txn_07900,257.51,Acme Corp,WWMP63201632870831,internal,2025-07-08T09:03:00,normal,AE,3440,1
txn_07901,2835.2,Pinnacle Holdings,THHE72795687833918,internal,2025-07-10T15:49:00,normal,JP,1629,1
txn_07902,2147.12,Atlas Financial,KOTB50723688767677,wire,2025-07-08T18:40:00,normal,CH,593,1
txn_07903,1246.44,Nordic Ventures,BXKB09788208121913,ach,2025-07-11T13:23:00,normal,CA,3183,1
txn_07904,5698.56,Pinnacle Holdings,FCSA34043842797881,internal,2025-07-07T13:56:00,normal,CH,3607,1
txn_07905,498.21,Sterling Industries,LGVI19283276483503,wire,2025-07-11T13:25:00,normal,US,1042,1
txn_07906,1035.5,Delta Systems,XECJ56232858842474,wire,2025-07-08T15:58:00,normal,CH,1487,1
txn_07907,2075.11,Coastal Ventures,GIBW60883561595148,internal,2025-07-07T14:46:00,normal,US,3574,1
txn_07908,1550.26,Delta Systems,CMQO84991216558523,wire,2025-07-10T09:30:00,normal,CA,63,1
txn_07909,7160.73,Sterling Industries,KCYH43320037917693,ach,2025-07-09T13:12:00,normal,BR,493,1
txn_07910,5051.44,Vanguard Services,XKZD71236851604817,internal,2025-07-11T17:53:00,normal,UK,51,1
txn_07911,6084.58,Vanguard Services,WGCS31491905865185,ach,2025-07-07T10:25:00,normal,US,2657,2
txn_07912,1363.06,Acme Corp,LMOY98250714611254,wire,2025-07-08T13:31:00,normal,CA,1557,1
txn_07913,12034.7,Panama Global SA,ACAI32898614341036,wire,2025-07-12T23:23:00,suspicious,AE,88,1
txn_07914,648.66,Eagle Partners,EVHB91307562636897,ach,2025-07-09T16:19:00,normal,DE,1736,1
txn_07915,122398.85,Offshore Holdings Ltd,PBJN22656766182512,wire,2025-07-08T10:27:00,violation,WS,16,1
txn_07916,1585.92,Eagle Partners,XNQD17758917839084,wire,2025-07-08T12:36:00,normal,CH,1958,1
txn_07917,886.24,Blue Ridge Capital,OVZJ06403910651801,ach,2025-07-10T17:57:00,normal,FR,2532,1
txn_07918,450.74,Vanguard Services,HJEV83644089268705,ach,2025-07-08T18:45:00,normal,CA,3568,1
txn_07919,1542.78,Sterling Industries,GOWI52991241904966,ach,2025-07-11T15:07:00,normal,DE,2915,1
txn_07920,3941.9,Nordic Ventures,KFMT49588879470551,internal,2025-07-11T09:24:00,normal,CA,1985,1
txn_07921,10000.0,Rapid Transfer SA,GYQD56149784036900,wire,2025-07-07T22:16:00,suspicious,KY,35,1
txn_07922,2433.98,GlobalTech Inc,LZIK49480831367837,ach,2025-07-07T09:18:00,normal,TR,2388,1
txn_07923,1408.99,Acme Corp,CYFI78261375060685,wire,2025-07-08T11:17:00,normal,CH,351,1
txn_07924,14238.38,Summit Capital,RMQE30047868633752,internal,2025-07-07T08:01:00,normal,US,1360,1
txn_07925,489.39,Acme Corp,NBGQ59770348247710,ach,2025-07-09T09:31:00,normal,US,2289,1
txn_07926,371054.63,Anonymous Trading BVI,RITR25449481260422,wire,2025-07-07T05:34:00,violation,PA,16,1
txn_07927,549.34,Nordic Ventures,ELCH54278498084124,ach,2025-07-07T10:30:00,normal,MX,94,1
txn_07928,1349.73,Sterling Industries,LHSN21851888880670,internal,2025-07-10T12:07:00,normal,IN,661,1
txn_07929,2067.5,Vanguard Services,CMMM87002176591803,ach,2025-07-11T13:32:00,normal,JP,3248,1
txn_07930,3462.19,GlobalTech Inc,YVOW72217043030548,internal,2025-07-08T08:00:00,normal,BR,3450,1
txn_07931,2894.05,Blue Ridge Capital,TCMM97848018451462,wire,2025-07-09T13:35:00,normal,JP,790,1
txn_07932,294061.5,Panama Global SA,ZOBR66882634351751,wire,2025-07-11T09:09:00,violation,WS,11,1
txn_07933,1465.33,Horizon Group,VMFE44472126464715,wire,2025-07-11T15:56:00,normal,CA,1412,2
txn_07934,986.77,Vanguard Services,GWSP40148902503926,ach,2025-07-08T16:00:00,normal,AU,1659,1
txn_07935,10000.0,Unknown Entity LLC,ADIF94019655698169,ach,2025-07-13T22:14:00,suspicious,AE,76,1
txn_07936,13587.35,Shell Corp International,LVYX49733484344375,wire,2025-07-12T22:15:00,suspicious,BZ,88,1
txn_07937,10000.0,Cayman Investments Ltd,NWEP13611155426221,wire,2025-07-13T05:30:00,suspicious,KY,83,1
txn_07938,2555.9,Vanguard Services,BTEV75571928565431,ach,2025-07-07T17:50:00,normal,JP,1702,1
txn_07939,3438.52,Coastal Ventures,VMFE44472126464715,internal,2025-07-11T13:48:00,normal,CA,1412,2
txn_07940,779.2,Meridian Partners,YMQQ62392407581814,ach,2025-07-08T14:46:00,normal,UK,2054,1
txn_07941,354.93,Summit Capital,JXKH52181883552312,ach,2025-07-09T08:02:00,normal,FR,2818,1
txn_07942,18609.28,Offshore Holdings Ltd,QMNT29662782827422,ach,2025-07-12T02:16:00,suspicious,VU,36,1
txn_07943,170653.58,Rapid Transfer SA,PLRZ44198665240415,wire,2025-07-13T03:35:00,violation,PA,12,1
txn_07944,3298.79,Sterling Industries,FPWP58416169284511,wire,2025-07-10T08:14:00,normal,CA,2093,1
txn_07945,2032.55,Acme Corp,NPAM56272980699016,internal,2025-07-11T11:43:00,normal,US,3499,1
txn_07946,1175.48,Coastal Ventures,ZJWC67243426617979,ach,2025-07-11T13:32:00,normal,MX,2349,1
txn_07947,924.29,Coastal Ventures,YHUI87347143455812,ach,2025-07-10T08:15:00,normal,BR,2491,1
txn_07948,3947.72,Summit Capital,UCKV86578091343161,wire,2025-07-11T10:33:00,normal,IN,747,1
txn_07949,10000.0,Anonymous Trading BVI,BFMA64746872343098,wire,2025-07-10T04:23:00,suspicious,MX,34,1
txn_07950,1692.4,Coastal Ventures,KFMT49588879470551,internal,2025-07-10T13:25:00,normal,CA,1985,1
txn_07951,6145.47,Horizon Group,COFW71551884422583,ach,2025-07-07T08:13:00,normal,US,3376,1
txn_07952,824.7,Pinnacle Holdings,LGVI19283276483503,internal,2025-07-07T08:20:00,normal,US,1042,1
txn_07953,2034.93,Nordic Ventures,LHSN21851888880670,ach,2025-07-09T13:56:00,normal,IN,661,1
txn_07954,358.24,Horizon Group,ARRN00848408621182,ach,2025-07-10T16:57:00,normal,CH,2596,1
txn_07955,1170.64,Coastal Ventures,XRKL74443135182337,wire,2025-07-08T08:15:00,normal,UK,1692,1
txn_07956,7542.02,Delta Systems,ATKP01543039117182,wire,2025-07-10T12:45:00,normal,DE,2780,1
txn_07957,440.3,Delta Systems,BFMA64746872343098,wire,2025-07-07T15:35:00,normal,US,2531,1
txn_07958,21851.97,Anonymous Trading BVI,YVOW72217043030548,wire,2025-07-07T22:21:00,suspicious,IN,87,1
txn_07959,6194.92,Pacific Trading Co,LZIK49480831367837,ach,2025-07-11T08:57:00,normal,TR,2388,1
txn_07960,1296.22,Coastal Ventures,CAJO54121267888610,internal,2025-07-09T08:35:00,normal,AU,2202,1
txn_07961,1650.76,Horizon Group,QTQG64037613791805,ach,2025-07-09T18:59:00,normal,DE,3255,1
txn_07962,225917.93,Panama Global SA,IBAK24278680112805,wire,2025-07-07T19:56:00,violation,VU,23,1
txn_07963,109.62,Blue Ridge Capital,UTLS31034131647525,wire,2025-07-11T08:07:00,normal,CH,1654,1
txn_07964,3608.66,Atlas Financial,LZIK49480831367837,ach,2025-07-09T08:04:00,normal,TR,2388,1
txn_07965,8317.48,Pinnacle Holdings,UWPO01436349578856,wire,2025-07-11T13:59:00,normal,JP,2444,1
txn_07966,10000.0,Panama Global SA,IGZD52742054932966,ach,2025-07-11T01:46:00,suspicious,VU,54,1
txn_07967,10316.59,GlobalTech Inc,YUWD72400504556238,ach,2025-07-08T12:42:00,normal,FR,1177,1
txn_07968,4958.28,Blue Ridge Capital,WGCS31491905865185,internal,2025-07-07T13:02:00,normal,US,2657,2
txn_07969,788.64,GlobalTech Inc,EHMW23166587603669,ach,2025-07-11T13:25:00,normal,CA,2336,1
txn_07970,11531.88,Coastal Ventures,UZTO11798089324609,wire,2025-07-10T08:44:00,normal,DE,1040,1
txn_07971,453.67,Acme Corp,RIXS69653287101226,ach,2025-07-10T12:37:00,normal,MX,3008,1
txn_07972,879.08,Summit Capital,TJLD98327315851493,wire,2025-07-08T09:29:00,normal,US,2108,1
txn_07973,1065.32,Nordic Ventures,GWSP40148902503926,wire,2025-07-10T08:18:00,normal,AU,1659,1
txn_07974,1115.38,Apex Solutions,DGZE37058957829114,internal,2025-07-07T08:58:00,normal,FR,2743,2
txn_07975,3644.3,Horizon Group,ERIZ21020539502402,ach,2025-07-09T13:39:00,normal,CA,2221,1
txn_07976,307386.57,Offshore Holdings Ltd,XRBL31003309232719,wire,2025-07-08T17:28:00,violation,VU,13,1
txn_07977,10034.6,Shell Corp International,VSVM19431142626551,wire,2025-07-13T23:17:00,suspicious,KY,49,1
txn_07978,5853.98,Delta Systems,IMEV47510799118384,wire,2025-07-11T15:04:00,normal,IN,1339,1
txn_07979,436.85,Apex Solutions,ZRFL53714785969691,ach,2025-07-07T13:16:00,normal,AU,1089,1
txn_07980,3214.43,Acme Corp,LVXW86926179640537,ach,2025-07-11T09:41:00,normal,US,2979,1
txn_07981,11765.98,Nordic Ventures,XYIX10564814917785,internal,2025-07-10T10:14:00,normal,CH,1310,1
txn_07982,3924.0,Coastal Ventures,HEWK36729466711684,wire,2025-07-11T09:50:00,normal,FR,3427,1
txn_07983,427.61,Nordic Ventures,EBOD51820377889255,ach,2025-07-07T13:54:00,normal,US,2299,1
txn_07984,3140.94,Summit Capital,TCMM97848018451462,ach,2025-07-11T13:54:00,normal,JP,790,1
txn_07985,1352.45,GlobalTech Inc,LNNO01065133387262,wire,2025-07-11T08:03:00,normal,CA,1325,1
txn_07986,3779.46,Atlas Financial,XRKL74443135182337,ach,2025-07-07T12:21:00,normal,UK,1692,1
txn_07987,2146.74,GlobalTech Inc,GIBW60883561595148,internal,2025-07-09T12:18:00,normal,US,3574,1
txn_07988,808.83,Horizon Group,HMCL30515220472779,ach,2025-07-09T09:23:00,normal,FR,1957,1
txn_07989,504.65,GlobalTech Inc,CQHI73829973763116,ach,2025-07-08T13:58:00,normal,UK,1790,1
txn_07990,1365.83,Pacific Trading Co,DVGW97187072867908,ach,2025-07-10T10:21:00,normal,CH,3411,1
txn_07991,1512.53,Sterling Industries,HGTQ45461567933410,wire,2025-07-10T16:11:00,normal,CA,1070,1
txn_07992,1205.37,GlobalTech Inc,XKZD71236851604817,wire,2025-07-07T14:27:00,normal,UK,51,1
txn_07993,2075.43,Horizon Group,DGZE37058957829114,ach,2025-07-07T12:16:00,normal,FR,2743,2
txn_07994,291.89,Sterling Industries,IKHC47379965075273,ach,2025-07-07T17:23:00,normal,US,3527,1
txn_07995,1800.54,Atlas Financial,TBNX59401399049027,ach,2025-07-09T12:07:00,normal,CH,2175,1
txn_07996,374046.74,Unknown Entity LLC,OIVA74821759464743,wire,2025-07-11T20:07:00,violation,VG,22,1
txn_07997,3380.64,Atlas Financial,LVXW86926179640537,ach,2025-07-08T12:29:00,normal,US,2979,1
txn_07998,10000.0,Cayman Investments Ltd,ZJWC67243426617979,wire,2025-07-12T23:33:00,suspicious,WS,72,1
txn_07999,4908.96,Sterling Industries,DCMP19022941318699,ach,2025-07-10T12:09:00,normal,UK,3478,1
txn_08000,824.15,Pacific Trading Co,CAJO54121267888610,internal,2025-07-18T09:23:00,normal,AU,2202,1
txn_08001,10365.13,Unknown Entity LLC,KJKR92975001701277,wire,2025-07-17T23:15:00,suspicious,WS,57,2
txn_08002,1735.08,Coastal Ventures,BZKM41395376724238,ach,2025-07-15T13:27:00,normal,AU,1430,1
txn_08003,2242.73,Eagle Partners,EVPR24896383465787,ach,2025-07-14T13:40:00,normal,UK,659,1
txn_08004,4761.19,Summit Capital,XUXP72522872808010,wire,2025-07-17T12:43:00,normal,FR,312,1
txn_08005,2088.37,Nordic Ventures,YVOW72217043030548,internal,2025-07-18T14:47:00,normal,BR,3450,1
txn_08006,198.48,Blue Ridge Capital,ZNRY99809402445502,wire,2025-07-18T08:41:00,normal,FR,983,2
txn_08007,84.78,Atlas Financial,IKHC47379965075273,internal,2025-07-15T14:45:00,normal,US,3527,1
txn_08008,1351.89,Vanguard Services,UTZH24808613171274,internal,2025-07-15T12:04:00,normal,JP,61,1
txn_08009,1196.2,Horizon Group,EHMW23166587603669,ach,2025-07-17T09:17:00,normal,CA,2336,1
txn_08010,10000.0,Rapid Transfer SA,ARRN00848408621182,wire,2025-07-20T05:49:00,suspicious,WS,47,1
txn_08011,691.95,Coastal Ventures,USFY26801824225358,wire,2025-07-16T11:58:00,normal,CA,1695,1
txn_08012,326.67,Atlas Financial,HMCL30515220472779,internal,2025-07-17T16:57:00,normal,FR,1957,1
txn_08013,1368.77,Pacific Trading Co,KVJJ79627570596401,wire,2025-07-15T13:22:00,normal,CH,3336,1
txn_08014,37237.24,Offshore Holdings Ltd,OQWL19108839822587,ach,2025-07-16T05:20:00,suspicious,KY,69,1
txn_08015,10000.0,Panama Global SA,LGVI19283276483503,wire,2025-07-19T22:03:00,suspicious,AE,8,1
txn_08016,2140.42,GlobalTech Inc,NSVZ22219693792374,ach,2025-07-14T18:02:00,normal,CH,2670,1
txn_08017,1304.76,Meridian Partners,FPWP58416169284511,internal,2025-07-18T09:33:00,normal,CA,2093,1
txn_08018,1962.67,Nordic Ventures,RXGB46990139837354,internal,2025-07-17T17:36:00,normal,AU,2743,1
txn_08019,336752.94,Shell Corp International,OKNU92459375265479,wire,2025-07-16T03:11:00,violation,VG,16,1
txn_08020,1492.24,Blue Ridge Capital,QMNT29662782827422,internal,2025-07-16T08:12:00,normal,JP,1888,1
txn_08021,2697.2,Acme Corp,LVXW86926179640537,ach,2025-07-15T13:00:00,normal,US,2979,1
txn_08022,2505.63,Summit Capital,KOZG87571775140105,internal,2025-07-14T18:33:00,normal,DE,3012,1
txn_08023,536.13,Horizon Group,TJLD98327315851493,ach,2025-07-18T08:46:00,normal,US,2108,1
txn_08024,1141.38,Coastal Ventures,SREN20450533158692,wire,2025-07-17T09:31:00,normal,BR,830,3
txn_08025,13535.5,Cayman Investments Ltd,MPDH69594406409097,wire,2025-07-14T00:30:00,suspicious,WS,19,1
txn_08026,3145.3,Pinnacle Holdings,CKTY99650477358662,ach,2025-07-14T13:12:00,normal,AU,77,1
txn_08027,3119.73,Atlas Financial,QTAR38637940265423,internal,2025-07-14T16:10:00,normal,DE,2225,1
txn_08028,190.08,Atlas Financial,CNDX52809885165604,wire,2025-07-18T08:06:00,normal,AU,824,1
txn_08029,7294.76,Sterling Industries,KCYH43320037917693,ach,2025-07-14T14:11:00,normal,BR,493,1
txn_08030,824.07,Atlas Financial,GOWI52991241904966,internal,2025-07-15T15:38:00,normal,DE,2915,1
txn_08031,2582.39,Nordic Ventures,GIBW60883561595148,ach,2025-07-18T18:46:00,normal,US,3574,1
txn_08032,809.82,Atlas Financial,OHNK76615654527111,internal,2025-07-18T08:26:00,normal,CA,2479,1
txn_08033,902.02,Acme Corp,DVGW97187072867908,wire,2025-07-18T15:12:00,normal,CH,3411,1
txn_08034,1363.75,Delta Systems,KJKR92975001701277,ach,2025-07-17T09:51:00,normal,JP,1259,2
txn_08035,635.55,Sterling Industries,DDXR24493534874016,wire,2025-07-15T12:17:00,normal,CA,1549,1
txn_08036,505.28,Meridian Partners,BZKM41395376724238,wire,2025-07-14T08:22:00,normal,AU,1430,2
txn_08037,299.28,Atlas Financial,UGIV12328120679740,internal,2025-07-16T12:36:00,normal,TR,1910,2
txn_08038,135.06,Blue Ridge Capital,WWMP63201632870831,ach,2025-07-14T11:38:00,normal,AE,3440,1
txn_08039,6432.81,Apex Solutions,UCKV86578091343161,ach,2025-07-17T09:09:00,normal,IN,747,1
txn_08040,341.75,Acme Corp,UGIV12328120679740,wire,2025-07-16T11:22:00,normal,TR,1910,2
txn_08041,2245.52,Vanguard Services,OHLD58506431713900,wire,2025-07-18T09:17:00,normal,BR,1364,1
txn_08042,1923.97,Blue Ridge Capital,USFY26801824225358,wire,2025-07-17T15:49:00,normal,CA,1695,1
txn_08043,287468.57,Offshore Holdings Ltd,ELCH54278498084124,wire,2025-07-18T16:45:00,violation,VU,29,2
txn_08044,1589.37,Apex Solutions,KEMS65827109104300,ach,2025-07-18T15:36:00,normal,CH,2182,1
txn_08045,252.75,Summit Capital,ARRN00848408621182,ach,2025-07-14T14:23:00,normal,CH,2596,1
txn_08046,520.44,Pacific Trading Co,BFZJ99471746488771,wire,2025-07-15T10:13:00,normal,JP,3570,1
txn_08047,2040.69,Pacific Trading Co,BZKM41395376724238,wire,2025-07-14T18:52:00,normal,AU,1430,2
txn_08048,10322.11,Sterling Industries,XNQD17758917839084,ach,2025-07-15T18:07:00,normal,CH,1958,1
txn_08049,1195.29,Acme Corp,RVZL16060715969664,internal,2025-07-18T13:35:00,normal,MX,338,1
txn_08050,166.88,Summit Capital,ZNRY99809402445502,internal,2025-07-18T12:27:00,normal,FR,983,2
txn_08051,3925.42,Eagle Partners,RMQE30047868633752,internal,2025-07-15T11:07:00,normal,US,1360,1
txn_08052,10000.0,Rapid Transfer SA,IRSS64235369378547,ach,2025-07-19T04:16:00,suspicious,VG,12,1
txn_08053,18141.46,Offshore Holdings Ltd,VMFE44472126464715,wire,2025-07-18T00:23:00,suspicious,VU,1,1
txn_08054,2486.11,Nordic Ventures,EVPR24896383465787,wire,2025-07-17T11:13:00,normal,UK,659,1
txn_08055,4209.4,Coastal Ventures,LMEF08635365419518,wire,2025-07-14T08:33:00,normal,FR,3463,1
txn_08056,971.6,Blue Ridge Capital,UVUM56101438889937,wire,2025-07-16T10:44:00,normal,CH,2905,1
txn_08057,22529.07,Offshore Holdings Ltd,YUWD72400504556238,ach,2025-07-19T05:02:00,suspicious,VU,30,1
txn_08058,1248.46,Meridian Partners,CKTY99650477358662,wire,2025-07-16T11:41:00,normal,AU,77,1
txn_08059,672.77,Delta Systems,KFMT49588879470551,wire,2025-07-17T09:02:00,normal,CA,1985,1
txn_08060,2241.61,Apex Solutions,SREN20450533158692,wire,2025-07-17T08:40:00,normal,BR,830,3
txn_08061,1385.03,GlobalTech Inc,ACAI32898614341036,wire,2025-07-17T14:31:00,normal,TR,473,1
txn_08062,2137.1,Delta Systems,SREN20450533158692,ach,2025-07-17T09:43:00,normal,BR,830,3
txn_08063,10000.0,Unnamed Trust,ZOBR66882634351751,wire,2025-07-20T01:03:00,suspicious,WS,76,1
txn_08064,1269.28,Pinnacle Holdings,CYFI78261375060685,ach,2025-07-18T10:12:00,normal,CH,351,1
txn_08065,1369.77,Acme Corp,IRSS64235369378547,ach,2025-07-14T14:40:00,normal,CA,3347,1
txn_08066,1478.0,Horizon Group,QTQG64037613791805,wire,2025-07-14T12:18:00,normal,DE,3255,1
txn_08067,48027.12,Unnamed Trust,LLOT24991251341252,wire,2025-07-20T22:42:00,suspicious,MX,75,1
txn_08068,16558.77,Rapid Transfer SA,THHE72795687833918,wire,2025-07-19T03:07:00,suspicious,KY,70,1
txn_08069,450.0,Summit Capital,RVZL16060715969664,ach,2025-07-14T14:20:00,normal,MX,338,1
txn_08070,4542.55,Acme Corp,AGGX17393638546785,wire,2025-07-15T12:58:00,normal,US,383,1
txn_08071,1880.97,Sterling Industries,XYIX10564814917785,ach,2025-07-14T11:08:00,normal,CH,1310,1
txn_08072,219.59,GlobalTech Inc,CQHI73829973763116,ach,2025-07-15T09:54:00,normal,UK,1790,1
txn_08073,15000.0,GlobalTech Inc,WGCS31491905865185,internal,2025-07-18T11:17:00,normal,US,2657,1
txn_08074,2881.54,Coastal Ventures,RITR25449481260422,wire,2025-07-15T12:24:00,normal,AU,1361,1
txn_08075,418774.95,Cayman Investments Ltd,XYIX10564814917785,wire,2025-07-15T18:48:00,violation,WS,15,1
txn_08076,2590.75,Summit Capital,OIVA74821759464743,wire,2025-07-15T11:55:00,normal,FR,1149,1
txn_08077,3192.75,Vanguard Services,DMAK29751613696816,internal,2025-07-15T13:19:00,normal,UK,465,1
txn_08078,1383.77,Blue Ridge Capital,QTQG64037613791805,ach,2025-07-18T17:31:00,normal,DE,3255,1
txn_08079,1669.12,Summit Capital,IRSS64235369378547,internal,2025-07-18T14:22:00,normal,CA,3347,1
txn_08080,41764.17,Unnamed Trust,AGGX17393638546785,ach,2025-07-20T22:16:00,suspicious,KY,55,1
txn_08081,387.98,Summit Capital,HJWJ71349361832421,wire,2025-07-14T16:05:00,normal,DE,832,1
txn_08082,805.11,GlobalTech Inc,IXSY89413435240824,internal,2025-07-16T12:09:00,normal,CA,2205,1
txn_08083,2619.01,Pinnacle Holdings,JYZH95339421047095,ach,2025-07-17T09:20:00,normal,FR,2124,1
txn_08084,10000.0,Cayman Investments Ltd,JCIG84249818299229,wire,2025-07-19T05:41:00,suspicious,KY,66,1
txn_08085,71911.03,Rapid Transfer SA,QSKD71870262174596,wire,2025-07-20T22:59:00,suspicious,PA,65,1
txn_08086,1352.48,Delta Systems,CMQO84991216558523,wire,2025-07-14T12:43:00,normal,CA,63,1
txn_08087,488042.57,Unknown Entity LLC,HJWJ71349361832421,wire,2025-07-18T05:47:00,violation,VU,12,1
txn_08088,6452.43,Summit Capital,GOLJ33036541458685,ach,2025-07-14T11:01:00,normal,US,2848,1
txn_08089,736.87,Apex Solutions,ZOBR66882634351751,ach,2025-07-16T14:22:00,normal,DE,3288,1
txn_08090,3580.09,Delta Systems,UMLI05153195205852,wire,2025-07-18T13:39:00,normal,DE,787,1
txn_08091,834.13,Meridian Partners,EVPR24896383465787,wire,2025-07-18T10:51:00,normal,UK,659,1
txn_08092,342.9,Atlas Financial,ELCH54278498084124,wire,2025-07-18T13:36:00,normal,MX,94,2
txn_08093,119.07,Atlas Financial,WWMP63201632870831,ach,2025-07-16T08:02:00,normal,AE,3440,1
txn_08094,707.46,Nordic Ventures,RVZL16060715969664,internal,2025-07-17T12:02:00,normal,MX,338,1
txn_08095,1964.68,Meridian Partners,TBNX59401399049027,wire,2025-07-17T11:28:00,normal,CH,2175,1
txn_08096,375.28,Blue Ridge Capital,FPWP58416169284511,ach,2025-07-17T12:11:00,normal,CA,2093,1
txn_08097,2502.82,Pacific Trading Co,HGTQ45461567933410,internal,2025-07-17T14:43:00,normal,CA,1070,1
txn_08098,2541.76,GlobalTech Inc,YUWD72400504556238,wire,2025-07-15T10:25:00,normal,FR,1177,1
txn_08099,2152.36,Delta Systems,LHSN21851888880670,ach,2025-07-16T11:07:00,normal,IN,661,1
txn_08100,6651.22,Delta Systems,PBJN22656766182512,internal,2025-07-21T16:13:00,normal,UK,1571,1
txn_08101,549.03,GlobalTech Inc,HMCL30515220472779,internal,2025-07-23T14:20:00,normal,FR,1957,1
txn_08102,26211.52,Panama Global SA,PBJN22656766182512,wire,2025-07-25T03:41:00,suspicious,BR,10,1
txn_08103,624.17,Atlas Financial,KWKX56258815371473,internal,2025-07-21T18:03:00,normal,IN,2329,1
txn_08104,4819.59,Atlas Financial,CJFS39685621850163,ach,2025-07-22T09:01:00,normal,UK,1259,1
txn_08105,10000.0,Offshore Holdings Ltd,YKDC61559407816184,ach,2025-07-27T22:32:00,suspicious,KY,3,1
txn_08106,12176.26,Meridian Partners,WAYS67054668893734,wire,2025-07-22T08:27:00,normal,CA,3404,1
txn_08107,149.1,Summit Capital,ZNRY99809402445502,internal,2025-07-24T12:07:00,normal,FR,983,1
txn_08108,10434.63,Offshore Holdings Ltd,ZTHY86774964990913,ach,2025-07-26T22:09:00,suspicious,BZ,66,1
txn_08109,1247.91,Horizon Group,GYQD56149784036900,wire,2025-07-21T09:50:00,normal,CH,2996,1
txn_08110,277.21,Nordic Ventures,RVZL16060715969664,ach,2025-07-23T14:55:00,normal,MX,338,2
txn_08111,305655.35,Offshore Holdings Ltd,RVZL16060715969664,wire,2025-07-26T14:51:00,violation,WS,17,1
txn_08112,490.21,Pinnacle Holdings,SXSA45301742684145,internal,2025-07-22T18:50:00,normal,DE,1598,1
txn_08113,552.78,Atlas Financial,JXKH52181883552312,ach,2025-07-25T08:11:00,normal,FR,2818,2
txn_08114,7024.28,GlobalTech Inc,COFW71551884422583,wire,2025-07-25T08:59:00,normal,US,3376,2
txn_08115,5422.21,GlobalTech Inc,YVOW72217043030548,internal,2025-07-22T10:40:00,normal,BR,3450,1
txn_08116,15000.0,Delta Systems,UWPO01436349578856,ach,2025-07-22T11:15:00,normal,JP,2444,1
txn_08117,10000.0,Anonymous Trading BVI,OUIX73384842199330,ach,2025-07-26T22:44:00,suspicious,KY,73,1
txn_08118,4073.1,Meridian Partners,GIBW60883561595148,internal,2025-07-25T18:49:00,normal,US,3574,1
txn_08119,85.94,Pinnacle Holdings,EDBJ69632595327877,wire,2025-07-25T14:23:00,normal,AU,485,1
txn_08120,275.05,Atlas Financial,BFMA64746872343098,wire,2025-07-22T12:25:00,normal,US,2531,1
txn_08121,1212.49,Pacific Trading Co,RIXS69653287101226,ach,2025-07-21T09:44:00,normal,MX,3008,1
txn_08122,995.77,Atlas Financial,BFZJ99471746488771,wire,2025-07-24T13:59:00,normal,JP,3570,1
txn_08123,10000.0,Shell Corp International,OHNK76615654527111,wire,2025-07-23T23:44:00,suspicious,WS,48,1
txn_08124,2471.62,Sterling Industries,KEMS65827109104300,ach,2025-07-23T13:09:00,normal,CH,2182,1
